1155,375,5,L
1156,375,6,XL(LL)
1157,375,7,2XL(3L)
1158,375,8,3XL(4L)
1159,375,9,4XL(5L)以上
1160,375,10,FREE SIZE
1161,376,1,XXS以下
1162,376,2,XS(SS)
1163,376,3,S
1164,376,4,M
1165,376,5,L
1166,376,6,XL(LL)
1167,376,7,2XL(3L)
1168,376,8,3XL(4L)
1169,376,9,4XL(5L)以上
1170,376,10,FREE SIZE
1171,377,1,XXS以下
1172,377,2,XS(SS)
1173,377,3,S
1174,377,4,M
1175,377,5,L
1176,377,6,XL(LL)
1177,377,7,2XL(3L)
1178,377,8,3XL(4L)
1179,377,9,4XL(5L)以上
1180,377,10,FREE SIZE
1181,378,1,XXS以下
1182,378,2,XS(SS)
1183,378,3,S
1184,378,4,M
1185,378,5,L
1186,378,6,XL(LL)
1187,378,7,2XL(3L)
1188,378,8,3XL(4L)
1189,378,9,4XL(5L)以上
1190,378,10,FREE SIZE
1191,379,1,XXS以下
1192,379,2,XS(SS)
1193,379,3,S
1194,379,4,M
1195,379,5,L
1196,379,6,XL(LL)
1197,379,7,2XL(3L)
1198,379,8,3XL(4L)
1199,379,9,4XL(5L)以上
1200,379,10,FREE SIZE
1201,380,1,XXS以下
1202,380,2,XS(SS)
1203,380,3,S
1204,380,4,M
1205,380,5,L
1206,380,6,XL(LL)
1207,380,7,2XL(3L)
1208,380,8,3XL(4L)
1209,380,9,4XL(5L)以上
1210,380,10,FREE SIZE
1211,381,1,XXS以下
1212,381,2,XS(SS)
1213,381,3,S
1214,381,4,M
1215,381,5,L
1216,381,6,XL(LL)
1217,381,7,2XL(3L)
1218,381,8,3XL(4L)
1219,381,9,4XL(5L)以上
1220,381,10,FREE SIZE
1221,402,1,XXS以下
1222,402,2,XS(SS)
1223,402,3,S
1224,402,4,M
1225,402,5,L
1226,402,6,XL(LL)
1227,402,7,2XL(3L)
1228,402,8,3XL(4L)
1229,402,9,4XL(5L)以上
1230,402,10,FREE SIZE
1231,403,1,XXS以下
1232,403,2,XS(SS)
1233,403,3,S
1234,403,4,M
1235,403,5,L
1236,403,6,XL(LL)
1237,403,7,2XL(3L)
1238,403,8,3XL(4L)
1239,403,9,4XL(5L)以上
1240,403,10,FREE SIZE
1241,404,1,XXS以下
1242,404,2,XS(SS)
1243,404,3,S
1244,404,4,M
1245,404,5,L
1246,404,6,XL(LL)
1247,404,7,2XL(3L)
1248,404,8,3XL(4L)
1249,404,9,4XL(5L)以上
1250,404,10,FREE SIZE
1251,405,1,XXS以下
1252,405,2,XS(SS)
1253,405,3,S
1254,405,4,M
1255,405,5,L
1256,405,6,XL(LL)
1257,405,7,2XL(3L)
1258,405,8,3XL(4L)
1259,405,9,4XL(5L)以上
1260,405,10,FREE SIZE
1261,382,11,23.5cm以下
1262,382,12,24.5cm
1263,382,13,24cm
1264,382,14,25.5cm
1265,382,15,25cm
1266,382,16,26.5cm
1267,382,17,26cm
1268,382,18,27.5cm
1269,382,19,27cm
1270,382,20,28.5cm
1271,382,21,28cm
1272,382,22,29.5cm
1273,382,23,29cm
1274,382,24,30.5cm
1275,382,25,30cm
1276,382,26,31cm以上
1277,383,11,23.5cm以下
1278,383,12,24.5cm
1279,383,13,24cm
1280,383,14,25.5cm
1281,383,15,25cm
1282,383,16,26.5cm
1283,383,17,26cm
1284,383,18,27.5cm
1285,383,19,27cm
1286,383,20,28.5cm
1287,383,21,28cm
1288,383,22,29.5cm
1289,383,23,29cm
1290,383,24,30.5cm
1291,383,25,30cm
1292,383,26,31cm以上
1293,384,11,23.5cm以下
1294,384,12,24.5cm
1295,384,13,24cm
1296,384,14,25.5cm
1297,384,15,25cm
1298,384,16,26.5cm
1299,384,17,26cm
1300,384,18,27.5cm
1301,384,19,27cm
1302,384,20,28.5cm
1303,384,21,28cm
1304,384,22,29.5cm
1305,384,23,29cm
1306,384,24,30.5cm
1307,384,25,30cm
1308,384,26,31cm以上
1309,385,11,23.5cm以下
1310,385,12,24.5cm
1311,385,13,24cm
1312,385,14,25.5cm
1313,385,15,25cm
1314,385,16,26.5cm
1315,385,17,26cm
1316,385,18,27.5cm
1317,385,19,27cm
1318,385,20,28.5cm
1319,385,21,28cm
1320,385,22,29.5cm
1321,385,23,29cm
1322,385,24,30.5cm
1323,385,25,30cm
1324,385,26,31cm以上
1325,386,11,23.5cm以下
1326,386,12,24.5cm
1327,386,13,24cm
1328,386,14,25.5cm
1329,386,15,25cm
1330,386,16,26.5cm
1331,386,17,26cm
1332,386,18,27.5cm
1333,386,19,27cm
1334,386,20,28.5cm
1335,386,21,28cm
1336,386,22,29.5cm
1337,386,23,29cm
1338,386,24,30.5cm
1339,386,25,30cm
1340,386,26,31cm以上
1341,387,11,23.5cm以下
1342,387,12,24.5cm
1343,387,13,24cm
1344,387,14,25.5cm
1345,387,15,25cm
1346,387,16,26.5cm
1347,387,17,26cm
1348,387,18,27.5cm
1349,387,19,27cm
1350,387,20,28.5cm
1351,387,21,28cm
1352,387,22,29.5cm
1353,387,23,29cm
1354,387,24,30.5cm
1355,387,25,30cm
1356,387,26,31cm以上
1357,388,11,23.5cm以下
1358,388,12,24.5cm
1359,388,13,24cm
1360,388,14,25.5cm
1361,388,15,25cm
1362,388,16,26.5cm
1363,388,17,26cm
1364,388,18,27.5cm
1365,388,19,27cm
1366,388,20,28.5cm
1367,388,21,28cm
1368,388,22,29.5cm
1369,388,23,29cm
1370,388,24,30.5cm
1371,388,25,30cm
1372,388,26,31cm以上
1373,389,11,23.5cm以下
1374,389,12,24.5cm
1375,389,13,24cm
1376,389,14,25.5cm
1377,389,15,25cm
1378,389,16,26.5cm
1379,389,17,26cm
1380,389,18,27.5cm
1381,389,19,27cm
1382,389,20,28.5cm
1383,389,21,28cm
1384,389,22,29.5cm
1385,389,23,29cm
1386,389,24,30.5cm
1387,389,25,30cm
1388,389,26,31cm以上
1389,219,27,20cm以下
1390,219,28,20.5cm
1391,219,29,21cm
1392,219,30,21.5cm
1393,219,31,22cm
1394,219,32,22.5cm
1395,219,33,23cm
1396,219,34,23.5cm
1397,219,35,24cm
1398,219,36,24.5cm
1399,219,37,25cm
1400,219,38,25.5cm
1401,219,39,26cm
1402,219,40,26.5cm
1403,219,41,27cm
1404,219,42,27.5cm以上
1405,220,27,20cm以下
1406,220,28,20.5cm
1407,220,29,21cm
1408,220,30,21.5cm
1409,220,31,22cm
1410,220,32,22.5cm
1411,220,33,23cm
1412,220,34,23.5cm
1413,220,35,24cm
1414,220,36,24.5cm
1415,220,37,25cm
1416,220,38,25.5cm
1417,220,39,26cm
1418,220,40,26.5cm
1419,220,41,27cm
1420,220,42,27.5cm以上
1421,221,27,20cm以下
1422,221,28,20.5cm
1423,221,29,21cm
1424,221,30,21.5cm
1425,221,31,22cm
1426,221,32,22.5cm
1427,221,33,23cm
1428,221,34,23.5cm
1429,221,35,24cm
1430,221,36,24.5cm
1431,221,37,25cm
1432,221,38,25.5cm
1433,221,39,26cm
1434,221,40,26.5cm
1435,221,41,27cm
1436,221,42,27.5cm以上
1437,222,27,20cm以下
1438,222,28,20.5cm
1439,222,29,21cm
1440,222,30,21.5cm
1441,222,31,22cm
1442,222,32,22.5cm
1443,222,33,23cm
1444,222,34,23.5cm
1445,222,35,24cm
1446,222,36,24.5cm
1447,222,37,25cm
1448,222,38,25.5cm
1449,222,39,26cm
1450,222,40,26.5cm
1451,222,41,27cm
1452,222,42,27.5cm以上
1453,223,27,20cm以下
1454,223,28,20.5cm
1455,223,29,21cm
1456,223,30,21.5cm
1457,223,31,22cm
1458,223,32,22.5cm
1459,223,33,23cm
1460,223,34,23.5cm
1461,223,35,24cm
1462,223,36,24.5cm
1463,223,37,25cm
1464,223,38,25.5cm
1465,223,39,26cm
1466,223,40,26.5cm
1467,223,41,27cm
1468,223,42,27.5cm以上
1469,224,27,20cm以下
1470,224,28,20.5cm
1471,224,29,21cm
1472,224,30,21.5cm
1473,224,31,22cm
1474,224,32,22.5cm
1475,224,33,23cm
1476,224,34,23.5cm
1477,224,35,24cm
1478,224,36,24.5cm
1479,224,37,25cm
1480,224,38,25.5cm
1481,224,39,26cm
1482,224,40,26.5cm
1483,224,41,27cm
1484,224,42,27.5cm以上
1485,225,27,20cm以下
1486,225,28,20.5cm
1487,225,29,21cm
1488,225,30,21.5cm
1489,225,31,22cm
1490,225,32,22.5cm
1491,225,33,23cm
1492,225,34,23.5cm
1493,225,35,24cm
1494,225,36,24.5cm
1495,225,37,25cm
1496,225,38,25.5cm
1497,225,39,26cm
1498,225,40,26.5cm
1499,225,41,27cm
1500,225,42,27.5cm以上
1501,226,27,20cm以下
1502,226,28,20.5cm
1503,226,29,21cm
1504,226,30,21.5cm
1505,226,31,22cm
1506,226,32,22.5cm
1507,226,33,23cm
1508,226,34,23.5cm
1509,226,35,24cm
1510,226,36,24.5cm
1511,226,37,25cm
1512,226,38,25.5cm
1513,226,39,26cm
1514,226,40,26.5cm
1515,226,41,27cm
1516,226,42,27.5cm以上
1517,227,27,20cm以下
1518,227,28,20.5cm
1519,227,29,21cm
1520,227,30,21.5cm
1521,227,31,22cm
1522,227,32,22.5cm
1523,227,33,23cm
1524,227,34,23.5cm
1525,227,35,24cm
1526,227,36,24.5cm
1527,227,37,25cm
1528,227,38,25.5cm
1529,227,39,26cm
1530,227,40,26.5cm
1531,227,41,27cm
1532,227,42,27.5cm以上
1533,228,27,20cm以下
1534,228,28,20.5cm
1535,228,29,21cm
1536,228,30,21.5cm
1537,228,31,22cm
1538,228,32,22.5cm
1539,228,33,23cm
1540,228,34,23.5cm
1541,228,35,24cm
1542,228,36,24.5cm
1543,228,37,25cm
1544,228,38,25.5cm
1545,228,39,26cm
1546,228,40,26.5cm
1547,228,41,27cm
1548,228,42,27.5cm以上
1549,210,43,60cm以下
1550,210,44,~70cm
1551,210,45,~80cm
1552,210,46,~90cm
1553,210,47,90cm以上
1554,211,43,60cm以下
1555,211,44,~70cm
1556,211,45,~80cm
1557,211,46,~90cm
1558,211,47,90cm以上
1559,212,43,60cm以下
1560,212,44,~70cm
1561,212,45,~80cm
1562,212,46,~90cm
1563,212,47,90cm以上
1564,213,43,60cm以下
1565,213,44,~70cm
1566,213,45,~80cm
1567,213,46,~90cm
1568,213,47,90cm以上
1569,214,43,60cm以下
1570,214,44,~70cm
1571,214,45,~80cm
1572,214,46,~90cm
1573,214,47,90cm以上
1574,495,48,100cm
1575,495,49,110cm
1576,495,50,120cm
1577,495,51,130cm
1578,495,52,140cm
1579,495,53,150cm
1580,495,54,160cm
1581,496,48,100cm
1582,496,49,110cm
1583,496,50,120cm
1584,496,51,130cm
1585,496,52,140cm
1586,496,53,150cm
1587,496,54,160cm
1588,497,48,100cm
1589,497,49,110cm
1590,497,50,120cm
1591,497,51,130cm
1592,497,52,140cm
1593,497,53,150cm
1594,497,54,160cm
1595,498,48,100cm
1596,498,49,110cm
1597,498,50,120cm
1598,498,51,130cm
1599,498,52,140cm
1600,498,53,150cm
1601,498,54,160cm
1602,499,48,100cm
1603,499,49,110cm
1604,499,50,120cm
1605,499,51,130cm
1606,499,52,140cm
1607,499,53,150cm
1608,499,54,160cm
1609,500,48,100cm
1610,500,49,110cm
1611,500,50,120cm
1612,500,51,130cm
1613,500,52,140cm
1614,500,53,150cm
1615,500,54,160cm
1616,501,48,100cm
1617,501,49,110cm
1618,501,50,120cm
1619,501,51,130cm
1620,501,52,140cm
1621,501,53,150cm
1622,501,54,160cm
1623,502,48,100cm
1624,502,49,110cm
1625,502,50,120cm
1626,502,51,130cm
1627,502,52,140cm
1628,502,53,150cm
1629,502,54,160cm
1630,503,48,100cm
1631,503,49,110cm
1632,503,50,120cm
1633,503,51,130cm
1634,503,52,140cm
1635,503,53,150cm
1636,503,54,160cm
1637,504,48,100cm
1638,504,49,110cm
1639,504,50,120cm
1640,504,51,130cm
1641,504,52,140cm
1642,504,53,150cm
1643,504,54,160cm
1644,505,48,100cm
1645,505,49,110cm
1646,505,50,120cm
1647,505,51,130cm
1648,505,52,140cm
1649,505,53,150cm
1650,505,54,160cm
1651,506,48,100cm
1652,506,49,110cm
1653,506,50,120cm
1654,506,51,130cm
1655,506,52,140cm
1656,506,53,150cm
1657,506,54,160cm
1658,507,48,100cm
1659,507,49,110cm
1660,507,50,120cm
1661,507,51,130cm
1662,507,52,140cm
1663,507,53,150cm
1664,507,54,160cm
1665,508,48,100cm
1666,508,49,110cm
1667,508,50,120cm
1668,508,51,130cm
1669,508,52,140cm
1670,508,53,150cm
1671,508,54,160cm
1672,509,48,100cm
1673,509,49,110cm
1674,509,50,120cm
1675,509,51,130cm
1676,509,52,140cm
1677,509,53,150cm
1678,509,54,160cm
1679,510,48,100cm
1680,510,49,110cm
1681,510,50,120cm
1682,510,51,130cm
1683,510,52,140cm
1684,510,53,150cm
1685,510,54,160cm
1686,511,48,100cm
1687,511,49,110cm
1688,511,50,120cm
1689,511,51,130cm
1690,511,52,140cm
1691,511,53,150cm
1692,511,54,160cm
1693,512,48,100cm
1694,512,49,110cm
1695,512,50,120cm
1696,512,51,130cm
1697,512,52,140cm
1698,512,53,150cm
1699,512,54,160cm
1700,513,48,100cm
1701,513,49,110cm
1702,513,50,120cm
1703,513,51,130cm
1704,513,52,140cm
1705,513,53,150cm
1706,513,54,160cm
1707,514,48,100cm
1708,514,49,110cm
1709,514,50,120cm
1710,514,51,130cm
1711,514,52,140cm
1712,514,53,150cm
1713,514,54,160cm
1714,515,48,100cm
1715,515,49,110cm
1716,515,50,120cm
1717,515,51,130cm
1718,515,52,140cm
1719,515,53,150cm
1720,515,54,160cm
1721,516,48,100cm
1722,516,49,110cm
1723,516,50,120cm
1724,516,51,130cm
1725,516,52,140cm
1726,516,53,150cm
1727,516,54,160cm
1728,517,48,100cm
1729,517,49,110cm
1730,517,50,120cm
1731,517,51,130cm
1732,517,52,140cm
1733,517,53,150cm
1734,517,54,160cm
1735,518,48,100cm
1736,518,49,110cm
1737,518,50,120cm
1738,518,51,130cm
1739,518,52,140cm
1740,518,53,150cm
1741,518,54,160cm
1742,519,48,100cm
1743,519,49,110cm
1744,519,50,120cm
1745,519,51,130cm
1746,519,52,140cm
1747,519,53,150cm
1748,519,54,160cm
1749,520,48,100cm
1750,520,49,110cm
1751,520,50,120cm
1752,520,51,130cm
1753,520,52,140cm
1754,520,53,150cm
1755,520,54,160cm
1756,521,48,100cm
1757,521,49,110cm
1758,521,50,120cm
1759,521,51,130cm
1760,521,52,140cm
1761,521,53,150cm
1762,521,54,160cm
1763,522,48,100cm
1764,522,49,110cm
1765,522,50,120cm
1766,522,51,130cm
1767,522,52,140cm
1768,522,53,150cm
1769,522,54,160cm
1770,523,48,100cm
1771,523,49,110cm
1772,523,50,120cm
1773,523,51,130cm
1774,523,52,140cm
1775,523,53,150cm
1776,523,54,160cm
1777,524,48,100cm
1778,524,49,110cm
1779,524,50,120cm
1780,524,51,130cm
1781,524,52,140cm
1782,524,53,150cm
1783,524,54,160cm
1784,525,48,100cm
1785,525,49,110cm
1786,525,50,120cm
1787,525,51,130cm
1788,525,52,140cm
1789,525,53,150cm
1790,525,54,160cm
1791,526,48,100cm
1792,526,49,110cm
1793,526,50,120cm
1794,526,51,130cm
1795,526,52,140cm
1796,526,53,150cm
1797,526,54,160cm
1798,527,48,100cm
1799,527,49,110cm
1800,527,50,120cm
1801,527,51,130cm
1802,527,52,140cm
1803,527,53,150cm
1804,527,54,160cm
1805,528,48,100cm
1806,528,49,110cm
1807,528,50,120cm
1808,528,51,130cm
1809,528,52,140cm
1810,528,53,150cm
1811,528,54,160cm
1812,529,48,100cm
1813,529,49,110cm
1814,529,50,120cm
1815,529,51,130cm
1816,529,52,140cm
1817,529,53,150cm
1818,529,54,160cm
1819,530,48,100cm
1820,530,49,110cm
1821,530,50,120cm
1822,530,51,130cm
1823,530,52,140cm
1824,530,53,150cm
1825,530,54,160cm
1826,531,48,100cm
1827,531,49,110cm
1828,531,50,120cm
1829,531,51,130cm
1830,531,52,140cm
1831,531,53,150cm
1832,531,54,160cm
1833,532,48,100cm
1834,532,49,110cm
1835,532,50,120cm
1836,532,51,130cm
1837,532,52,140cm
1838,532,53,150cm
1839,532,54,160cm
1840,533,48,100cm
1841,533,49,110cm
1842,533,50,120cm
1843,533,51,130cm
1844,533,52,140cm
1845,533,53,150cm
1846,533,54,160cm
1847,534,48,100cm
1848,534,49,110cm
1849,534,50,120cm
1850,534,51,130cm
1851,534,52,140cm
1852,534,53,150cm
1853,534,54,160cm
1854,535,55,10.5cm以下
1855,535,56,11cm・11.5cm
1856,535,57,12cm・12.5cm
1857,535,58,13cm・13.5cm
1858,535,59,14cm・14.5cm
1859,535,60,15cm・15.5cm
1860,535,61,16cm・16.5cm
1861,535,62,17cm以上
1862,536,55,10.5cm以下
1863,536,56,11cm・11.5cm
1864,536,57,12cm・12.5cm
1865,536,58,13cm・13.5cm
1866,536,59,14cm・14.5cm
1867,536,60,15cm・15.5cm
1868,536,61,16cm・16.5cm
1869,536,62,17cm以上
1870,537,55,10.5cm以下
1871,537,56,11cm・11.5cm
1872,537,57,12cm・12.5cm
1873,537,58,13cm・13.5cm
1874,537,59,14cm・14.5cm
1875,537,60,15cm・15.5cm
1876,537,61,16cm・16.5cm
1877,537,62,17cm以上
1878,538,55,10.5cm以下
1879,538,56,11cm・11.5cm
1880,538,57,12cm・12.5cm
1881,538,58,13cm・13.5cm
1882,538,59,14cm・14.5cm
1883,538,60,15cm・15.5cm
1884,538,61,16cm・16.5cm
1885,538,62,17cm以上
1886,539,55,10.5cm以下
1887,539,56,11cm・11.5cm
1888,539,57,12cm・12.5cm
1889,539,58,13cm・13.5cm
1890,539,59,14cm・14.5cm
1891,539,60,15cm・15.5cm
1892,539,61,16cm・16.5cm
1893,539,62,17cm以上
1894,468,63,60cm
1895,468,64,70cm
1896,468,65,80cm
1897,468,66,90cm
1898,468,67,95cm
1899,469,63,60cm
1900,469,64,70cm
1901,469,65,80cm
1902,469,66,90cm
1903,469,67,95cm
1904,470,63,60cm
1905,470,64,70cm
1906,470,65,80cm
1907,470,66,90cm
1908,470,67,95cm
1909,471,63,60cm
1910,471,64,70cm
1911,471,65,80cm
1912,471,66,90cm
1913,471,67,95cm
1914,472,63,60cm
1915,472,64,70cm
1916,472,65,80cm
1917,472,66,90cm
1918,472,67,95cm
1919,473,63,60cm
1920,473,64,70cm
1921,473,65,80cm
1922,473,66,90cm
1923,473,67,95cm
1924,474,63,60cm
1925,474,64,70cm
1926,474,65,80cm
1927,474,66,90cm
1928,474,67,95cm
1929,475,63,60cm
1930,475,64,70cm
1931,475,65,80cm
1932,475,66,90cm
1933,475,67,95cm
1934,476,63,60cm
1935,476,64,70cm
1936,476,65,80cm
1937,476,66,90cm
1938,476,67,95cm
1939,477,63,60cm
1940,477,64,70cm
1941,477,65,80cm
1942,477,66,90cm
1943,477,67,95cm
1944,478,63,60cm
1945,478,64,70cm
1946,478,65,80cm
1947,478,66,90cm
1948,478,67,95cm
1949,479,63,60cm
1950,479,64,70cm
1951,479,65,80cm
1952,479,66,90cm
1953,479,67,95cm
1954,480,63,60cm
1955,480,64,70cm
1956,480,65,80cm
1957,480,66,90cm
1958,480,67,95cm
1959,481,63,60cm
1960,481,64,70cm
1961,481,65,80cm
1962,481,66,90cm
1963,481,67,95cm
1964,482,63,60cm
1965,482,64,70cm
1966,482,65,80cm
1967,482,66,90cm
1968,482,67,95cm
1969,483,63,60cm
1970,483,64,70cm
1971,483,65,80cm
1972,483,66,90cm
1973,483,67,95cm
1974,484,63,60cm
1975,484,64,70cm
1976,484,65,80cm
1977,484,66,90cm
1978,484,67,95cm
1979,485,63,60cm
1980,485,64,70cm
1981,485,65,80cm
1982,485,66,90cm
1983,485,67,95cm
1984,486,63,60cm
1985,486,64,70cm
1986,486,65,80cm
1987,486,66,90cm
1988,486,67,95cm
1989,487,63,60cm
1990,487,64,70cm
1991,487,65,80cm
1992,487,66,90cm
1993,487,67,95cm
1994,488,63,60cm
1995,488,64,70cm
1996,488,65,80cm
1997,488,66,90cm
1998,488,67,95cm
1999,489,63,60cm
2000,489,64,70cm
2001,489,65,80cm
2002,489,66,90cm
2003,489,67,95cm
2004,490,63,60cm
2005,490,64,70cm
2006,490,65,80cm
2007,490,66,90cm
2008,490,67,95cm
2009,491,63,60cm
2010,491,64,70cm
2011,491,65,80cm
2012,491,66,90cm
2013,491,67,95cm
2014,492,63,60cm
2015,492,64,70cm
2016,492,65,80cm
2017,492,66,90cm
2018,492,67,95cm
2019,493,63,60cm
2020,493,64,70cm
2021,493,65,80cm
2022,493,66,90cm
2023,493,67,95cm
2024,494,63,60cm
2025,494,64,70cm
2026,494,65,80cm
2027,494,66,90cm
2028,494,67,95cm
2029,982,68,～20インチ
2030,982,69,20～26インチ
2031,982,70,26～32インチ
2032,982,71,32～37インチ
2033,982,72,37～40インチ
2034,982,73,40～42インチ
2035,982,74,42～46インチ
2036,982,75,46～52インチ
2037,982,76,52～60インチ
2038,982,77,60インチ～
2039,977,78,ニコンFマウント
2040,977,79,キヤノンEFマウント
2041,977,80,ペンタックスKマウント
2042,977,81,ペンタックスQマウント
2043,977,82,フォーサーズマウント
2044,977,83,マイクロフォーサーズマウント
2045,977,84,α Aマウント
2046,977,85,α Eマウント
2047,977,86,ニコン1マウント
2048,977,87,キヤノンEF-Mマウント
2049,977,88,Xマウント
2050,977,89,シグマSAマウント
2051,978,78,ニコンFマウント
2052,978,79,キヤノンEFマウント
2053,978,80,ペンタックスKマウント
2054,978,81,ペンタックスQマウント
2055,978,82,フォーサーズマウント
2056,978,83,マイクロフォーサーズマウント
2057,978,84,α Aマウント
2058,978,85,α Eマウント
2059,978,86,ニコン1マウント
2060,978,87,キヤノンEF-Mマウント
2061,978,88,Xマウント
2062,978,89,シグマSAマウント
2063,147,90,50cc以下
2064,147,91,51cc-125cc
2065,147,92,126cc-250cc
2066,147,93,251cc-400cc
2067,147,94,401cc-750cc
2068,147,95,751cc以上
2069,1264,96,XSサイズ以下
2070,1264,97,Sサイズ
2071,1264,98,Mサイズ
2072,1264,99,Lサイズ
2073,1264,100,XLサイズ
2074,1264,101,XXLサイズ以上
2075,1264,102,フリーサイズ
2076,1264,103,子ども用
2077,1218,104,12インチ
2078,1218,105,13インチ
2079,1218,106,14インチ
2080,1218,107,15インチ
2081,1218,108,16インチ
2082,1218,109,17インチ
2083,1218,110,18インチ
2084,1218,111,19インチ
2085,1218,112,20インチ
2086,1218,113,21インチ
2087,1218,114,22インチ
2088,1218,115,23インチ
2089,1218,116,24インチ
2090,1219,104,12インチ
2091,1219,105,13インチ
2092,1219,106,14インチ
2093,1219,107,15インチ
2094,1219,108,16インチ
2095,1219,109,17インチ
2096,1219,110,18インチ
2097,1219,111,19インチ
2098,1219,112,20インチ
2099,1219,113,21インチ
2100,1219,114,22インチ
2101,1219,115,23インチ
2102,1219,116,24インチ
2103,1248,104,12インチ
2104,1248,105,13インチ
2105,1248,106,14インチ
2106,1248,107,15インチ
2107,1248,108,16インチ
2108,1248,109,17インチ
2109,1248,110,18インチ
2110,1248,111,19インチ
2111,1248,112,20インチ
2112,1248,113,21インチ
2113,1248,114,22インチ
2114,1248,115,23インチ
2115,1248,116,24インチ
2116,1092,117,140cm～
2117,1092,118,150cm～
2118,1092,119,160cm～
2119,1092,120,170cm～
2120,1092,121,スキーボード
2121,1092,122,子ども用
2122,1092,123,その他
2123,1081,124,135cm-140cm未満
2124,1081,125,140cm-145cm未満
2125,1081,126,145cm-150cm未満
2126,1081,127,150cm-155cm未満
2127,1081,128,155cm-160cm未満
2128,1081,129,160cm-165cm未満
2129,1081,130,165cm-170cm未満
